,sentence,cluster,distance_from_cluster_center,cluster_average_distance_from_center,deviation_from_mean_dist_from_center,cluster_distance_std_from_center
1966,i know,75,0.999069086406669,0.9991416250715757,7.253866490664063e-05,0.00017998588292276248
1967,"i mean, obviously don't vote for each other, lol",84,12.261842467607247,12.21518679428197,0.04665567332527765,0.06166262861509279
1968,lolol i know...i think dr. firstname should be next to go,53,0.9999979184821766,0.9999977717577576,1.4672441894791888e-07,2.3375600518710038e-07
1969,let's get rid of firstname,59,33.038173529188406,33.13409368185245,0.09592015266404275,0.06970708567874426
1970,trump 2020,6,5.047652019128044,4.901966107264757,0.1456859118632874,0.13134482395259425
1971,press f to pay respects,67,0.9983867815230743,0.9979666090711544,0.0004201724519198313,0.0003859492433240073
1972,lol,34,0.36184203529942616,0.4068941663281988,0.045052131028772646,0.11696843987195475
1973,"that's not nice, dr. firstname! ",53,0.9999978739243582,0.9999977717577576,1.0216660062400962e-07,2.3375600518710038e-07
1974,o no dr,92,0.9681054924240335,0.6766614866198202,0.29144400580421337,0.2962311700083855
1975,yo what's up,5,0.9671561728914305,0.9664023612777154,0.0007538116137151274,0.008483793331903746
1976,how we voting?,84,12.075925819089274,12.21518679428197,0.13926097519269476,0.06166262861509279
1977,whodunit,97,1.5269563752690503,1.599938102340671,0.07298172707162065,0.1153293567593152
1978,lol,34,0.36184203529942616,0.4068941663281988,0.045052131028772646,0.11696843987195475
1979,sorry kat,45,1.5194669588149274,1.4938100838787516,0.025656874936175855,0.17078844096708007
1980,"i'm a doctor, you're not looking good regardless",74,0.9899480701434074,0.9883353677274148,0.0016127024159925396,0.0021239652227093113
1981,not much to go off of unless you're mafia tbh,4,0.9999159007627035,0.9999138659910641,2.0347716394031323e-06,1.1829925927452053e-05
1982,rip firstname,3,0.8012496715065174,0.7445590811429962,0.0566905903635212,0.029393247624748563
1983,"so, who did it, fess up",97,1.550110964571386,1.599938102340671,0.049827137769284935,0.1153293567593152
1984,doctor's orders,24,5.889574115739487,5.851028709617839,0.03854540612164836,0.0729696577050772
1985,f,22,2.752718836781411,2.792625051548908,0.039906214767496895,0.11475557292545838
1986,this is going well on votes,69,7.1351274339621495,7.056731389928157,0.07839604403399214,0.07095612082115835
1987,i just voted for the first person to vote haha,12,14.07622277062663,14.141426684408504,0.06520391378187362,0.06588901518489934
1988,"wow i figured i was just gonna get mafia'd, i'm a bystander, good luck guys",4,0.9999091653452429,0.9999138659910641,4.700645821253957e-06,1.1829925927452053e-05
1989,hello,38,0.9998529520198447,0.9998556284412221,2.676421377412197e-06,9.128381402258601e-06
1990,ok obviously firstname lastname md,93,40.71969324332784,40.689548484544986,0.030144758782853387,0.05203896464367442
1991,obviously,75,0.9990570823091658,0.9991416250715757,8.454276240987824e-05,0.00017998588292276248
1992,and hello,38,0.9998999510085849,0.9998556284412221,4.432256736275342e-05,9.128381402258601e-06
1993,yes i say firstname lastname,82,0.9998493177843651,0.999850210406959,8.926225938399313e-07,9.529730017608334e-06
1994,hi team,8,0.9999980542818343,0.999997510901533,5.433803013099592e-07,1.765725298009044e-07
1995,ok obviously firstname firstname md,93,40.69635743007794,40.689548484544986,0.006808945532952748,0.05203896464367442
1996,and hello,38,0.9998999510085849,0.9998556284412221,4.432256736275342e-05,9.128381402258601e-06
1997,firstname firstname md ,53,0.9999977032430576,0.9999977717577576,6.851470002455784e-08,2.3375600518710038e-07
1998,firstname lastname,23,1.8457288998726131,1.962241448632654,0.11651254876004091,0.12492026798941329
1999,good idea,79,7.8871947682465855,8.188325033528246,0.3011302652816603,0.13092426839597565
2000,okay,7,0.2724033957508067,0.34595400517246344,0.07355060942165675,0.2732986159199743
2001,how,55,0.938472928273599,0.9328362459290007,0.005636682344598243,0.12545048808376122
2002,oos sorry firstname,37,19.95234044678079,19.8389847999226,0.11335564685819222,0.10570666192442092
2003,sorry firstname,37,19.723077972847754,19.8389847999226,0.1159068270748449,0.10570666192442092
2004,:),77,0.6156269265830645,0.7867987614941969,0.17117183491113241,0.109258978946696
2005,bye bye,66,8.616057857597557,8.856963948428154,0.2409060908305971,0.20824101648501406
2006,bye,66,8.608470135163103,8.856963948428154,0.2484938132650516,0.20824101648501406
2007,bye,66,8.608470135163103,8.856963948428154,0.2484938132650516,0.20824101648501406
2008,no prop,92,0.9734276198467843,0.6766614866198202,0.2967661332269641,0.2962311700083855
2009,firstname,3,0.7189234777004523,0.7445590811429962,0.025635603442543897,0.029393247624748563
2010,yelloooo,22,2.7377508911480337,2.792625051548908,0.05487416040087423,0.11475557292545838
2011,all right you pick,76,0.9996448988653157,0.9997187662537166,7.386738840087226e-05,6.185545168199347e-05
2012,sorry firstname,37,19.723077972847754,19.8389847999226,0.1159068270748449,0.10570666192442092
2013,he was first on the list,90,3.1778887528772026,3.211457342581248,0.033568589704045415,0.09589895875239025
2014,yes,21,10.291031766517962,10.342736028712961,0.05170426219499902,0.08548262318551557
2015,i say firstname,82,0.9998388012693246,0.999850210406959,1.140913763442164e-05,9.529730017608334e-06
2016,firstname lastname,23,1.8457288998726131,1.962241448632654,0.11651254876004091,0.12492026798941329
2017,i say firstname,82,0.9998388012693246,0.999850210406959,1.140913763442164e-05,9.529730017608334e-06
2018,sorry!,45,1.3402870582423418,1.4938100838787516,0.15352302563640974,0.17078844096708007
2019,say goodnight.,40,0.9880146438448982,0.9897263100237156,0.0017116661788173504,0.0018396536777035685
2020,firstname are you sure about firstname or firstname?,82,0.9998530101629091,0.999850210406959,2.7997559500780866e-06,9.529730017608334e-06
2021,oh boy,36,0.9338986414469456,0.9458414473787204,0.01194280593177488,0.012199646172912618
2022,yeah i'm mafia vote for me,4,0.9998986906782252,0.9999138659910641,1.5175312838899835e-05,1.1829925927452053e-05
2023,hi,8,0.9999974235229239,0.999997510901533,8.737860912599871e-08,1.765725298009044e-07
2024,ouch,67,0.9976592815301639,0.9979666090711544,0.0003073275409904985,0.0003859492433240073
2025,ok i think firstname lastname,82,0.9998579103817572,0.999850210406959,7.69997479821427e-06,9.529730017608334e-06
2026,was thinking her as well.,19,10.816057271632816,10.849164609842095,0.03310733820927858,0.05568512764916732
2027,hello!,26,12.080788373372162,12.138052606700654,0.05726423332849251,0.08624934014093313
2028,lets off firstname!,53,0.999997490625642,0.9999977717577576,2.811321155871127e-07,2.3375600518710038e-07
2029,so any guesses?,33,0.8117181475307164,0.7992084101733768,0.012509737357339512,0.04752142202083362
2030,firstname lastname,23,1.8457288998726131,1.962241448632654,0.11651254876004091,0.12492026798941329
2031,firstname.,3,0.7454225583348127,0.7445590811429962,0.000863477191816564,0.029393247624748563
2032,is she still here?,19,10.77599134508594,10.849164609842095,0.07317326475615538,0.05568512764916732
2033,guess not,33,0.7146967338531101,0.7992084101733768,0.0845116763202668,0.04752142202083362
2034,then firstname.,82,0.9998537108021497,0.999850210406959,3.5003951907031094e-06,9.529730017608334e-06
2035,hi,8,0.999997494902811,0.999997510901533,1.599872201385466e-08,1.765725298009044e-07
2036,firstname lastname,23,1.8457288998726131,1.962241448632654,0.11651254876004091,0.12492026798941329
2037,firstname lastname or firstname both are mafia,25,0.9892939218776808,0.9897311651733597,0.00043724329567884634,0.000856341231924151
2038,say bye bye firstname,44,7.3867754412172255,7.400020633194105,0.013245191976879234,0.0775465532851967
2039,vote in the dropdown menu,84,12.30748158593451,12.21518679428197,0.09229479165254162,0.06166262861509279
2040,it's ok,45,1.4905431478156799,1.4938100838787516,0.0032669360630717126,0.17078844096708007
2041,just a game peeps,52,12.578803472496395,12.695539957913217,0.11673648541682269,0.09261368918169911
2042,later firstname!,53,0.9999976728588861,0.9999977717577576,9.889887153669008e-08,2.3375600518710038e-07
2043,bye,66,8.608470135163103,8.856963948428154,0.2484938132650516,0.20824101648501406
2044,"okay, so someone needs to sleep with the fishes",40,0.9886016289084921,0.9897263100237156,0.0011246811152234581,0.0018396536777035685
2045,firstname sounds good,93,40.60270209052683,40.689548484544986,0.08684639401815275,0.05203896464367442
2046,sorry firstname.,37,19.768103646216634,19.8389847999226,0.07088115370596526,0.10570666192442092
2047,i don't see her name,19,10.81988582841763,10.849164609842095,0.029278781424464384,0.05568512764916732
2048,yep,21,10.382686756925333,10.342736028712961,0.039950728212371445,0.08548262318551557
2049,okay,7,0.2724033957508067,0.34595400517246344,0.07355060942165675,0.2732986159199743
2050,first to act against what was a bystander,64,1.0000000007507983,0.9999999831576672,1.7593131063087242e-08,4.763362861234064e-08
2051,"good enough for me, firstname lastname sleeps with the fishes tonight.",1,0.9557952473663762,0.9528044425537741,0.002990804812602166,0.004265219544808686
2052,hello,38,0.9998529520198447,0.9998556284412221,2.676421377412197e-06,9.128381402258601e-06
2053,hi,8,0.9999974235229239,0.999997510901533,8.737860912599871e-08,1.765725298009044e-07
2054,im too nice to be mafia,56,36.031062468443444,36.05753173246011,0.026469264016668603,0.06841589000406181
2055,"one name is as good as another at this point, i guess",1,0.9570128079550354,0.9528044425537741,0.004208365401261349,0.004265219544808686
2056,"that would be a short game, lol",52,12.740075205586537,12.695539957913217,0.044535247673319844,0.09261368918169911
2057,lol everyone had the same idea ,79,8.26962215106741,8.188325033528246,0.08129711753916347,0.13092426839597565
2058,sure,31,1.6182705579872478,1.68462537176191,0.06635481377466212,0.1321382238159041
2059,firstname is too quiet,51,0.99990406305264,0.9999130636934231,9.00064078313001e-06,6.687429383198461e-06
2060,im both,43,0.7981243810446003,0.5847759163779362,0.21334846466666402,0.09514179471623053
2061,lol,34,0.36184203529942616,0.4068941663281988,0.045052131028772646,0.11696843987195475
2062,im mafia,56,36.001067166972796,36.05753173246011,0.056464565487317486,0.06841589000406181
2063,hi,8,0.9999974235229239,0.999997510901533,8.737860912599871e-08,1.765725298009044e-07
2064,firstname firstname?,3,0.7394695749689808,0.7445590811429962,0.005089506174015379,0.029393247624748563
2065,firstname lastname,23,1.8457288998726131,1.962241448632654,0.11651254876004091,0.12492026798941329
2066,sure.,31,1.7745355625424495,1.68462537176191,0.08991019078053952,0.1321382238159041
2067,"well, we were building some firstname momentum last time",1,0.9608400494423835,0.9528044425537741,0.008035606888609492,0.004265219544808686
2068,"she really liked jaguars, i guess",19,10.87427276143479,10.849164609842095,0.025108151592695194,0.05568512764916732
2069,i want to take a selfie with the mafiosa,9,10.899560116878556,10.630516015353173,0.26904410152538283,0.12419282113910995
2070,ello,5,0.9762237942151947,0.9664023612777154,0.00982143293747928,0.008483793331903746
2071,i mean i'm just processing everyone admitting to being mafia even though they can't all be lol,56,36.12401316755275,36.05753173246011,0.06648143509263349,0.06841589000406181
2072,sigh i should of just said i'm mafia like everyone else ,56,36.03994681650377,36.05753173246011,0.017584915956341263,0.06841589000406181
2073,"lastname or firstname, maybe?",82,0.9998526765661521,0.999850210406959,2.466159193081907e-06,9.529730017608334e-06
2074,lastname,23,2.027836884938032,1.962241448632654,0.0655954363053779,0.12492026798941329
2075,hi,8,0.9999974235229239,0.999997510901533,8.737860912599871e-08,1.765725298009044e-07
2076,any favorites?,40,0.9920957892333362,0.9897263100237156,0.0023694792096206063,0.0018396536777035685
2077,you pick,76,0.9996455472647479,0.9997187662537166,7.321898896872625e-05,6.185545168199347e-05
2078,"lol, the pressure!",50,12.377113698570113,12.361733751288014,0.015379947282099238,0.08639634534763625
2079,i am the mafia,56,36.00735118055519,36.05753173246011,0.050180551904922766,0.06841589000406181
2080,firstname def mafia,25,0.9893940942050107,0.9897311651733597,0.00033707096834900696,0.000856341231924151
2081,that's what someone in the mafia would say,47,0.5558942670840202,0.6663907601643864,0.11049649308036613,0.08073377964213072
2082,firstname is sketchy as the day is long,93,40.7647728139437,40.689548484544986,0.07522432939871493,0.05203896464367442
2083,firstname vote for yourself. your fate has been decided,57,4.466455344936017,4.384021632424081,0.08243371251193654,0.08720352297895374
2084,how about that woman that jumped into the jaguar exhibit in arizona today. bold move,19,10.983002416406695,10.849164609842095,0.13383780656459976,0.05568512764916732
2085,"she tried to pet, it didn't work",19,10.892290670490372,10.849164609842095,0.04312606064827662,0.05568512764916732
2086,firstname... and i think we win?,53,0.9999977124923656,0.9999977717577576,5.9265392038376774e-08,2.3375600518710038e-07
2087,firstname it is,98,0.852237522163939,0.8605426550854535,0.008305132921514469,0.016471891065239226
2088,nice being criminals with you.,4,0.9999362708771087,0.9999138659910641,2.2404886044546934e-05,1.1829925927452053e-05
2089,hello,38,0.9998529520198447,0.9998556284412221,2.676421377412197e-06,9.128381402258601e-06
2090,i know who is mafia,56,35.9890642821977,36.05753173246011,0.06846745026241052,0.06841589000406181
2091,i am too,43,0.6185241547589775,0.5847759163779362,0.03374823838104124,0.09514179471623053
2092,lol or im a bystander with a gun,64,0.9999999788704831,0.9999999831576672,4.2871841632319274e-09,4.763362861234064e-08
2093,hmm..,13,10.24729326754678,10.155813942738078,0.09147932480870224,0.06332899782991863
2094,firstname lastname mafia confirmed,25,0.9892410429636435,0.9897311651733597,0.0004901222097162261,0.000856341231924151
2095,hmmm,13,10.117188600221658,10.155813942738078,0.03862534251642025,0.06332899782991863
2096,nobody thinks im mafia...,56,35.99015050153178,36.05753173246011,0.06738123092833348,0.06841589000406181
2097,i think we lastname be racists,1,0.9575928538993898,0.9528044425537741,0.004788411345615695,0.004265219544808686
2098,were building the wall in the mafia game,47,0.7083778495879792,0.6663907601643864,0.04198708942359286,0.08073377964213072
2099,lol nice,34,0.7385620457486557,0.4068941663281988,0.3316678794204569,0.11696843987195475
2100,did she win?,19,10.833072940592933,10.849164609842095,0.016091669249162166,0.05568512764916732
