,sentence,cluster,distance_from_cluster_center,deviation_from_mean_dist_from_center,cluster_distance_std_from_center
1989,hello,10,0.9982400858237978,3.392152144787719e-05,9.60678253491835e-05
1990,ok obviously firstname lastname md,17,0.9868909418368034,0.0018292132628126012,0.0011995359741607035
1991,obviously,62,0.7870932297822053,0.027086229753047086,0.17322507983521485
1992,and hello,10,0.9988081598063513,0.0005341524611056636,9.60678253491835e-05
1993,yes i say firstname lastname,29,0.9040074648506284,0.0068376538641705675,0.011152078440496593
1994,hi team,3,0.9999998724771764,8.462720957336245e-08,3.801308636795539e-08
1995,ok obviously firstname firstname md,17,0.9863628250770248,0.001301096503034005,0.0011995359741607035
1996,and hello,10,0.9988081598063513,0.0005341524611056636,9.60678253491835e-05
1997,firstname firstname md ,22,0.9989697487255162,0.00015543493215486315,0.00010996045521027704
1998,firstname lastname,29,0.8864944081672624,0.010675402819195434,0.011152078440496593
1999,good idea,62,0.7183816595316403,0.09579780000361204,0.17322507983521485
2000,okay,13,0.4656364148773496,0.10375663791310613,0.26317258144691374
2001,how,62,0.9253752684318547,0.1111958088966023,0.17322507983521485
2002,oos sorry firstname,18,23.645838243922913,0.08963061786602466,0.10713513142133453
2003,sorry firstname,18,23.42746744612721,0.1287401799296788,0.10713513142133453
2004,:),66,0.8291640970224949,0.04255849638430542,0.03630816106266816
2005,bye bye,70,6.920233350213642,0.1595509726447668,0.1833265899691134
2006,bye,70,6.898888121815312,0.18089620104309656,0.1833265899691134
2007,bye,70,6.898888121815312,0.18089620104309656,0.1833265899691134
2008,no prop,5,1.1825379994362042,0.32717822473163993,0.2946860553045414
2009,firstname,22,0.9986897958519795,0.00012451794138190753,0.00010996045521027704
2010,yelloooo,34,0.829791072139429,0.01871033326621585,0.11250250148932063
2011,all right you pick,12,0.9564854163783371,0.008719718533751974,0.009194667309340447
2012,sorry firstname,18,23.42746744612721,0.1287401799296788,0.10713513142133453
2013,he was first on the list,75,4.942858064728917,0.06721094357498458,0.14159734489749307
2014,yes,74,9.525132068373049,0.0401091156992095,0.07289872978256365
2015,i say firstname,17,0.9836471541614311,0.0014145744125596549,0.0011995359741607035
2016,firstname lastname,29,0.8864944081672624,0.010675402819195434,0.011152078440496593
2017,i say firstname,17,0.9836471541614311,0.0014145744125596549,0.0011995359741607035
2018,sorry!,1,0.8268233449870169,0.15798233292465325,0.17869471510766582
2019,say goodnight.,30,0.9880448430344866,0.0037502657193387856,0.003702298783490418
2020,firstname are you sure about firstname or firstname?,17,0.9851571180095444,9.538943555364998e-05,0.0011995359741607035
2021,oh boy,27,0.5559513951870225,0.15550905388516922,0.11967304922544206
2022,yeah i'm mafia vote for me,91,20.81866481644373,0.034324035449269985,0.06228404197891624
2023,hi,3,0.9999999524373366,4.6670493025757764e-09,3.801308636795539e-08
2024,ouch,61,0.9975101038536179,0.0003931275300190773,0.0004004231617966437
2025,ok i think firstname lastname,17,0.9853068249591692,0.0002450963851784449,0.0011995359741607035
2026,was thinking her as well.,52,0.9853541483612316,0.0005559433055291052,0.0022584809093201684
2027,hello!,10,0.9983481854336737,7.417808842802298e-05,9.60678253491835e-05
2028,lets off firstname!,17,0.9854414282089065,0.0003796996349156867,0.0011995359741607035
2029,so any guesses?,73,12.02072724991774,0.0630641951705968,0.10830015599328739
2030,firstname lastname,29,0.8864944081672624,0.010675402819195434,0.011152078440496593
2031,firstname.,22,0.9987838495569358,3.0464236425609137e-05,0.00010996045521027704
2032,is she still here?,37,5.975827367634371,0.15350825339733554,0.1241832083221308
2033,guess not,73,11.892694150118622,0.1910972949697154,0.10830015599328739
2034,then firstname.,17,0.9853195972421264,0.00025786866813559683,0.0011995359741607035
2035,hi,3,1.0000000238172235,6.671283758752367e-08,3.801308636795539e-08
2036,firstname lastname,29,0.8864944081672624,0.010675402819195434,0.011152078440496593
2037,firstname lastname or firstname both are mafia,4,0.9899704508562556,0.000472671881396991,0.0007902048539898131
2038,say bye bye firstname,8,7.386775441217226,0.013245191976878345,0.07754655328519663
2039,vote in the dropdown menu,72,18.0389396595525,0.07329469112810116,0.0859338212407025
2040,it's ok,1,0.9298557507804405,0.0549499271312297,0.17869471510766582
2041,just a game peeps,26,10.053696644751874,0.09906290178998489,0.07896401502203249
2042,later firstname!,22,0.9989072760164541,9.296222309274071e-05,0.00010996045521027704
2043,bye,70,6.898888121815312,0.18089620104309656,0.1833265899691134
2044,"okay, so someone needs to sleep with the fishes",94,0.9855883680040561,0.0023202665472618067,0.0035384739643288476
2045,firstname sounds good,17,0.9843880738485957,0.0006736547253950453,0.0011995359741607035
2046,sorry firstname.,18,23.475002353488264,0.08120527256862431,0.10713513142133453
2047,i don't see her name,37,6.081681722430345,0.04765389860136082,0.1241832083221308
2048,yep,74,9.640701452284256,0.07546026821199803,0.07289872978256365
2049,okay,13,0.4656364148773496,0.10375663791310613,0.26317258144691374
2050,first to act against what was a bystander,7,0.9999998677061506,3.5233725825811746e-08,5.417537675638634e-08
2051,"good enough for me, firstname lastname sleeps with the fishes tonight.",38,0.9999998981067898,5.036723038642776e-09,4.443830107220432e-08
2052,hello,10,0.9982400858237978,3.392152144787719e-05,9.60678253491835e-05
2053,hi,3,0.9999999524373366,4.6670493025757764e-09,3.801308636795539e-08
2054,im too nice to be mafia,91,20.758681604510755,0.025659176483703305,0.06228404197891624
2055,"one name is as good as another at this point, i guess",38,0.9999999666943913,6.355087844855944e-08,4.443830107220432e-08
2056,"that would be a short game, lol",26,10.170756584137647,0.017997037595788967,0.07896401502203249
2057,lol everyone had the same idea ,57,14.31618180240751,0.006075992715013356,0.09297271776846235
2058,sure,51,0.97505447754612,0.003468110589949558,0.0035668506079479297
2059,firstname is too quiet,53,5.542546373228261,0.15633838447666548,0.14503976429133836
2060,im both,95,5.9525412368563595,0.10824955031597838,0.2137284962182744
2061,lol,6,0.8629278810275653,0.005801551581666176,0.015226810279332762
2062,im mafia,91,20.737025994421995,0.04731478657246413,0.06228404197891624
2063,hi,3,0.9999999524373366,4.6670493025757764e-09,3.801308636795539e-08
2064,firstname firstname?,22,0.9987541102044691,6.0203588892249194e-05,0.00010996045521027704
2065,firstname lastname,29,0.8864944081672624,0.010675402819195434,0.011152078440496593
2066,sure.,51,0.9782930760604567,0.0002295120756128366,0.0035668506079479297
2067,"well, we were building some firstname momentum last time",38,0.9999998571695875,4.5973925333342436e-08,4.443830107220432e-08
2068,"she really liked jaguars, i guess",52,0.9871973109302994,0.001287219263538697,0.0022584809093201684
2069,i want to take a selfie with the mafiosa,45,12.454508192107625,0.21096411623894973,0.1279148819699809
2070,ello,49,1.7419735599552042,0.28968077518206514,0.23332272937932524
2071,i mean i'm just processing everyone admitting to being mafia even though they can't all be lol,91,20.85948693092603,0.07514614993156954,0.06228404197891624
2072,sigh i should of just said i'm mafia like everyone else ,91,20.753273331191014,0.031067449803444447,0.06228404197891624
2073,"lastname or firstname, maybe?",17,0.985083074871884,2.134629789318776e-05,0.0011995359741607035
2074,lastname,29,0.9026750416838119,0.00550523069735398,0.011152078440496593
2075,hi,3,0.9999999524373366,4.6670493025757764e-09,3.801308636795539e-08
2076,any favorites?,12,0.9736205701942354,0.008415435282146388,0.009194667309340447
2077,you pick,12,0.9515194314095479,0.013685703502541169,0.009194667309340447
2078,"lol, the pressure!",28,19.12141025605983,0.020805675712093574,0.08485757669427652
2079,i am the mafia,91,20.756442036084,0.027898744910459072,0.06228404197891624
2080,firstname def mafia,4,0.9900707614950628,0.0003723612425897693,0.0007902048539898131
2081,that's what someone in the mafia would say,40,0.7072235558975595,0.06695848255405745,0.08503115593173359
2082,firstname is sketchy as the day is long,38,0.9999998707399783,3.240353452227396e-08,4.443830107220432e-08
2083,firstname vote for yourself. your fate has been decided,20,0.8851961392320651,0.1271296311291369,0.12742356919596573
2084,how about that woman that jumped into the jaguar exhibit in arizona today. bold move,14,6.243692005368726,0.2672235556451872,0.2234458287797907
2085,"she tried to pet, it didn't work",37,6.16718081623731,0.03784519520560359,0.1241832083221308
2086,firstname... and i think we win?,38,0.9999999376013927,3.4457879882765496e-08,4.443830107220432e-08
2087,firstname it is,22,0.9989276243288963,0.0001133105355348718,0.00010996045521027704
2088,nice being criminals with you.,54,0.9490114860913084,0.0015382420507378258,0.01173577092837348
2089,hello,10,0.9982400858237978,3.392152144787719e-05,9.60678253491835e-05
2090,i know who is mafia,25,21.267458574487154,0.11013871316689361,0.08362252477365324
2091,i am too,15,0.5929885359218298,0.029161362772178068,0.16402510902448345
2092,lol or im a bystander with a gun,7,0.9999998464291237,1.3956698907691134e-08,5.417537675638634e-08
2093,hmm..,31,10.24729326754678,0.09147932480870402,0.06332899782991944
2094,firstname lastname mafia confirmed,4,0.9898863369625011,0.0005567857751515026,0.0007902048539898131
2095,hmmm,31,10.117188600221656,0.03862534251642025,0.06332899782991944
2096,nobody thinks im mafia...,91,20.730340641676374,0.05400013931808445,0.06228404197891624
2097,i think we lastname be racists,38,0.9999999280219682,2.4878455406884825e-08,4.443830107220432e-08
2098,were building the wall in the mafia game,25,21.513679874749688,0.1360825870956397,0.08362252477365324
2099,lol nice,6,0.912948654341044,0.044219221731812475,0.015226810279332762
2100,did she win?,14,6.110210881241311,0.13374243151777243,0.2234458287797907
2101,firstname,22,0.9986897958519795,0.00012451794138190753,0.00010996045521027704
2102,im voting firstname,20,0.635913238495254,0.12215326960767414,0.12742356919596573
2103,buh bye firstname,8,7.441873302203163,0.041852669009058374,0.07754655328519663
2104,hey everyone,42,0.6742485083623472,0.019966920372834207,0.05028870661417128
2105,sup,34,0.5813545720727485,0.22972616680046465,0.11250250148932063
2106,hi,3,1.0000000238172235,6.671283758752367e-08,3.801308636795539e-08
2107,i mean no,5,0.9261794813137407,0.07081970660917647,0.2946860553045414
2108,yes,74,9.525132068373049,0.0401091156992095,0.07289872978256365
2109,"firstname is a mafia too, i saw it when we were chatting last night",4,0.9900273184143684,0.0004158043232841413,0.0007902048539898131
2110,lets kill him,94,0.9773830455529787,0.005885055903815606,0.0035384739643288476
2111,me,49,1.5639418108888568,0.1116490261157177,0.23332272937932524
2112,hi all,90,0.9766437895634474,0.0003755585384157545,0.0011704258169573007
2113,or you are and trying to throw them off track,39,10.580290746991073,0.12155656521620628,0.13020163531737813
2114,hi,3,0.9999999524373366,4.6670493025757764e-09,3.801308636795539e-08
2115,"it's okay, you only got them killed",94,0.9802689358550584,0.0029991656017359647,0.0035384739643288476
2116,hello,10,0.9982400858237978,3.392152144787719e-05,9.60678253491835e-05
2117,who thinks firstname is mafia?,4,0.9901731486411424,0.0002699740965101949,0.0007902048539898131
2118,"haha, yea",79,16.984470763065943,0.15338177842626166,0.11230814425092658
2119,we can get firstname next round,2,16.12119557764663,0.08520982692600043,0.12074345399439528
2120,"i got that one wrong, so sorry",1,1.0152931962316138,0.030487518319943674,0.17869471510766582
2121,i didn't though,39,10.550311088440992,0.09157690666612517,0.13020163531737813
2122,going with firstname again,17,0.9841681152669943,0.0008936133069964436,0.0011995359741607035
2123,greetings,42,0.7290884394306695,0.07480685144115651,0.05028870661417128
2124,i can't say no,5,1.1043117623657375,0.2489519876611732,0.2946860553045414
2125,poor firstname,38,0.9999999301230166,2.6979503742197153e-08,4.443830107220432e-08
2126,look for the long coat,41,4.886577730072485,0.19117213451881732,0.13647323040378465
2127,interesting turn of events,83,2.4649384942826025,0.18180923831393914,0.14163413399062405
2128,who did it,85,0.9710483135273745,0.005187926136250742,0.004378653868800222
2129,tommy with the butcher knife in the kitchen,94,0.9860701355392381,0.0028020340824437273,0.0035384739643288476
2130,hi,3,0.9999999524373366,4.6670493025757764e-09,3.801308636795539e-08
2131,sounds like a mafia name to me ,4,0.9912190850810045,0.0007759623433519769,0.0007902048539898131
2132,ok,13,0.3930168666314013,0.17637618615905443,0.26317258144691374
2133,? ,84,0.9131618457552976,0.008000139679826379,0.007361652383567076
2134,johhny boy did it with a ax ,85,0.978603565471853,0.002367325808227738,0.004378653868800222
2135,hey,11,0.19949824986211664,0.13963206899005245,0.2255175933785597
2136,hello,10,0.9982400858237978,3.392152144787719e-05,9.60678253491835e-05
2137,who do we eliminate,35,0.49274390748046104,0.005217213188478953,0.14858986104472496
2138,firstname?,22,0.9987454647891159,6.884900424553031e-05,0.00010996045521027704
2139,hello!,10,0.9983481854336737,7.417808842802298e-05,9.60678253491835e-05
2140,ok,13,0.3930168666314013,0.17637618615905443,0.26317258144691374
2141,hi,3,0.9999999524373366,4.6670493025757764e-09,3.801308636795539e-08
2142,firstname lastname,29,0.8864944081672624,0.010675402819195434,0.011152078440496593
2143,alright.,13,0.9358927325198267,0.36649967972937103,0.26317258144691374
2144,bye firstname :(,8,7.418516969894602,0.01849633670049755,0.07754655328519663
2145,firstname should probably be next since she is throwing people under the bus...sounds just like mafia,4,0.9914026468101713,0.0009595240725187582,0.0007902048539898131
2146,a bit too eager...,88,0.9132656520637831,0.07493176236246302,0.044296930527068415
2147,is firstname next,29,0.905699697911495,0.008529886925037089,0.011152078440496593
2148,firstname is a russian spy,69,16.555539950664482,0.056382291059644984,0.07553538449272867
2149,dirty mafia,25,21.401552571768264,0.023955284114215658,0.08362252477365324
2150,i hate him,48,5.6452472776056135,0.08855752964858699,0.12247827761503292
2151,firstname lastname is next,29,0.8981842676523631,0.0010144566659052723,0.011152078440496593
2152,why?,92,8.820534973683369,0.11590956945389586,0.12663097291953926
2153,i'll vote firstname too i guess!,20,0.6755179747794903,0.08254853332343792,0.12742356919596573
